1.903734270476838825e-02,7.953523215642974500e-03,2.879955895738637792e-02,7.842189682978313939e-03,1.003742864017830375e-02,8.719097398580736430e-03,1.799579263867597673e-02,1.795309941684367430e-02,2.222695167599712113e-02
1.716614590018788675e-02,1.546808059776050639e-02,2.423021019071768672e-02,3.615562567704574438e-03,9.487560334881897303e-03,1.411517847996120352e-02,1.673718703567907140e-02,1.781630814715249797e-02,2.066960551173869370e-02
1.754982853754642053e-02,9.598322651592364543e-03,2.697215774931651169e-02,2.319319869702695953e-03,6.905650731276121411e-03,6.732122394952503967e-03,1.832628345681889051e-02,1.481876730902201636e-02,2.599418561437902980e-02
1.685030090731464564e-02,3.666694713519397068e-03,2.236097173945292629e-02,6.122735350791209258e-03,7.378565117026542226e-03,8.382698771594126325e-03,1.719292015024711032e-02,1.595595266696039558e-02,2.574897578039344118e-02
1.429227757901772693e-02,3.086070582745480129e-03,2.181669195822787469e-02,6.533663791116904943e-03,7.897290084132514709e-03,3.725958593222740162e-03,1.536259394227734373e-02,1.576054741312666804e-02,3.099412701864068947e-02
1.987994921272545970e-02,1.017700726279472875e-02,2.010711715864599985e-02,1.164364221253258317e-03,1.826741400784196931e-02,2.034666238254859171e-04,1.863163522086730417e-02,1.604672572713980450e-02,2.709549096821334616e-02
1.534009050074164500e-02,6.171767061939040580e-03,2.388965523693148754e-02,7.074158043239617277e-03,1.339066205742660276e-02,3.661922824677817968e-03,1.451034161855879745e-02,1.663473499532787045e-02,3.039077395017037928e-02
1.492483132048281688e-02,3.280890585736084483e-03,2.003546616896060423e-02,7.669082485433281922e-03,5.169906186595435438e-03,1.273185272795802035e-02,1.748676094899737771e-02,1.278263656725291651e-02,3.354609243392234902e-02
1.471913549822976251e-02,8.127988994168684062e-03,2.314020857116966604e-02,1.267558962327189342e-02,7.827051246641219401e-03,4.305688074868711281e-03,1.710058654581859960e-02,1.147451764940625278e-02,3.243761645258378540e-02
1.685494933048939381e-02,3.850804888235241641e-03,2.428495360624504870e-02,1.339800941160097097e-02,8.258097306559773060e-03,1.735364736404137196e-03,1.584280522362052634e-02,1.180598559207658889e-02,3.270544344672750986e-02
1.877137140881513996e-02,6.874204203609689950e-03,2.386840006154455213e-02,1.365435591378808683e-02,1.328950150935110514e-02,8.345852255977779730e-03,1.842729847232016729e-02,9.328595076279770984e-03,3.184439380263565794e-02
1.000999665771431721e-02,1.312922485619712198e-03,1.784971735799515194e-02,6.048505515082148835e-03,7.847220313860358079e-03,6.912055286750750163e-03,1.713749293427707654e-02,1.178773906521615213e-02,3.355799886430690937e-02
1.122534206213113978e-02,4.101632668114134350e-03,1.702219985739876484e-02,3.894769013913214947e-03,6.634591989044055652e-04,1.534822918801131801e-02,1.488442924769261232e-02,1.079105272767860550e-02,3.537646072655864504e-02
